LECROYWR6050,12680,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,05-Apr-2022 13:03:46,0                 
Time,Ampl
-1.960127e-007,21.3407
-1.950127e-007,21.3407
-1.940127e-007,21.3407
-1.930127e-007,21.3407
-1.920127e-007,21.3407
-1.910127e-007,-67.0485
-1.900127e-007,-67.0485
-1.890127e-007,-67.0485
-1.880127e-007,21.3407
-1.870127e-007,21.3407
-1.860127e-007,21.3407
-1.850127e-007,21.3407
-1.840127e-007,21.3407
-1.830127e-007,109.73
-1.820127e-007,-67.0485
-1.810127e-007,-67.0485
-1.800127e-007,21.3407
-1.790127e-007,198.119
-1.780127e-007,-67.0485
-1.770127e-007,21.3407
-1.760127e-007,-67.0485
-1.750127e-007,109.73
-1.740127e-007,21.3407
-1.730127e-007,-67.0485
-1.720127e-007,109.73
-1.710127e-007,109.73
-1.700127e-007,-67.0485
-1.690127e-007,-67.0485
-1.680127e-007,21.3407
-1.670127e-007,21.3407
-1.660127e-007,21.3407
-1.650127e-007,-155.438
-1.640127e-007,-155.438
-1.630127e-007,198.119
-1.620127e-007,21.3407
-1.610127e-007,-67.0485
-1.600127e-007,21.3407
-1.590127e-007,109.73
-1.580127e-007,21.3407
-1.570127e-007,-67.0485
-1.560127e-007,21.3407
-1.550127e-007,21.3407
-1.540127e-007,109.73
-1.530127e-007,21.3407
-1.520127e-007,21.3407
-1.510127e-007,21.3407
-1.500127e-007,109.73
-1.490127e-007,-155.438
-1.480127e-007,21.3407
-1.470127e-007,109.73
-1.460127e-007,-67.0485
-1.450127e-007,109.73
-1.440127e-007,109.73
-1.430127e-007,21.3407
-1.420127e-007,21.3407
-1.410127e-007,21.3407
-1.400127e-007,-67.0485
-1.390127e-007,109.73
-1.380127e-007,21.3407
-1.370127e-007,-155.438
-1.360127e-007,21.3407
-1.350127e-007,286.508
-1.340127e-007,21.3407
-1.330127e-007,-155.438
-1.320127e-007,-67.0485
-1.310127e-007,21.3407
-1.300127e-007,-67.0485
-1.290127e-007,21.3407
-1.280127e-007,-67.0485
-1.270127e-007,109.73
-1.260127e-007,21.3407
-1.250127e-007,-155.438
-1.240127e-007,21.3407
-1.230127e-007,109.73
-1.220127e-007,-67.0485
-1.210127e-007,109.73
-1.200127e-007,21.3407
-1.190127e-007,109.73
-1.180127e-007,21.3407
-1.170127e-007,-67.0485
-1.160127e-007,-155.438
-1.150127e-007,109.73
-1.140127e-007,21.3407
-1.130127e-007,21.3407
-1.120127e-007,21.3407
-1.110127e-007,109.73
-1.100127e-007,109.73
-1.090127e-007,-67.0485
-1.080127e-007,109.73
-1.070127e-007,21.3407
-1.060127e-007,109.73
-1.050127e-007,21.3407
-1.040127e-007,-155.438
-1.030127e-007,21.3407
-1.020127e-007,21.3407
-1.010127e-007,-155.438
-1.000127e-007,21.3407
-9.901273e-008,21.3407
-9.801273e-008,21.3407
-9.701273e-008,21.3407
-9.601273e-008,109.73
-9.501273e-008,21.3407
-9.401273e-008,-67.0485
-9.301273e-008,109.73
-9.201273e-008,21.3407
-9.101273e-008,198.119
-9.001273e-008,21.3407
-8.901273e-008,109.73
-8.801273e-008,286.508
-8.701273e-008,374.897
-8.601273e-008,109.73
-8.501273e-008,109.73
-8.401273e-008,463.287
-8.301273e-008,374.897
-8.201273e-008,198.119
-8.101273e-008,286.508
-8.001273e-008,286.508
-7.901273e-008,463.287
-7.801273e-008,551.676
-7.701273e-008,463.287
-7.601273e-008,374.897
-7.501273e-008,640.065
-7.401273e-008,640.065
-7.301273e-008,551.676
-7.201273e-008,640.065
-7.101273e-008,905.233
-7.001273e-008,816.843
-6.901273e-008,640.065
-6.801273e-008,551.676
-6.701273e-008,728.454
-6.601273e-008,640.065
-6.501273e-008,728.454
-6.401273e-008,728.454
-6.301273e-008,816.843
-6.201273e-008,905.233
-6.101273e-008,728.454
-6.001273e-008,905.233
-5.901273e-008,993.622
-5.801273e-008,1170.4
-5.701273e-008,1258.79
-5.601273e-008,1082.01
-5.501273e-008,1347.18
-5.401273e-008,1435.57
-5.301273e-008,1258.79
-5.201273e-008,1258.79
-5.101273e-008,1435.57
-5.001273e-008,1347.18
-4.901273e-008,1435.57
-4.801273e-008,1523.96
-4.701273e-008,1435.57
-4.601273e-008,1435.57
-4.501273e-008,1612.35
-4.401273e-008,1523.96
-4.301273e-008,1789.12
-4.201273e-008,1877.51
-4.101273e-008,1965.9
-4.001273e-008,1877.51
-3.901273e-008,2054.29
-3.801273e-008,1700.74
-3.701273e-008,1612.35
-3.601273e-008,1435.57
-3.501273e-008,1347.18
-3.401273e-008,1347.18
-3.301273e-008,1435.57
-3.201273e-008,1258.79
-3.101273e-008,1170.4
-3.001273e-008,993.622
-2.901273e-008,816.843
-2.801273e-008,905.233
-2.701273e-008,993.622
-2.601273e-008,816.843
-2.501273e-008,816.843
-2.401273e-008,728.454
-2.301273e-008,816.843
-2.201273e-008,905.233
-2.101273e-008,905.233
-2.001273e-008,816.843
-1.901273e-008,993.622
-1.801273e-008,816.843
-1.701273e-008,463.287
-1.601273e-008,463.287
-1.501273e-008,551.676
-1.401273e-008,286.508
-1.301273e-008,286.508
-1.201273e-008,374.897
-1.101273e-008,640.065
-1.001273e-008,374.897
-9.012734e-009,198.119
-8.012734e-009,286.508
-7.012734e-009,374.897
-6.012734e-009,198.119
-5.012734e-009,286.508
-4.012734e-009,286.508
-3.012734e-009,640.065
-2.012734e-009,551.676
-1.012734e-009,728.454
-1.273418e-011,551.676
9.872658e-010,728.454
1.987266e-009,728.454
2.987266e-009,905.233
3.987266e-009,728.454
4.987266e-009,905.233
5.987266e-009,905.233
6.987266e-009,816.843
7.987266e-009,728.454
8.987266e-009,905.233
9.987266e-009,1082.01
1.098727e-008,1082.01
1.198727e-008,993.622
1.298727e-008,816.843
1.398727e-008,993.622
1.498727e-008,1700.74
1.598727e-008,1700.74
1.698727e-008,1523.96
1.798727e-008,1082.01
1.898727e-008,1170.4
1.998727e-008,993.622
2.098727e-008,1082.01
2.198727e-008,1170.4
2.298727e-008,1170.4
2.398727e-008,728.454
2.498727e-008,905.233
2.598727e-008,905.233
2.698727e-008,551.676
2.798727e-008,551.676
2.898727e-008,640.065
2.998727e-008,463.287
3.098727e-008,198.119
3.198727e-008,551.676
3.298727e-008,551.676
3.398727e-008,463.287
3.498727e-008,640.065
3.598727e-008,640.065
3.698727e-008,905.233
3.798727e-008,1082.01
3.898727e-008,728.454
3.998727e-008,463.287
4.098727e-008,640.065
4.198727e-008,640.065
4.298727e-008,109.73
4.398727e-008,463.287
4.498727e-008,640.065
4.598727e-008,286.508
4.698727e-008,286.508
4.798727e-008,198.119
4.898727e-008,21.3407
4.998727e-008,109.73
5.098727e-008,21.3407
5.198727e-008,109.73
5.298727e-008,551.676
5.398727e-008,640.065
5.498727e-008,286.508
5.598727e-008,463.287
5.698727e-008,816.843
5.798727e-008,728.454
5.898727e-008,463.287
5.998727e-008,374.897
6.098727e-008,374.897
6.198727e-008,374.897
6.298727e-008,286.508
6.398727e-008,374.897
6.498727e-008,286.508
6.598727e-008,640.065
6.698727e-008,286.508
6.798727e-008,198.119
6.898727e-008,198.119
6.998727e-008,286.508
7.098727e-008,286.508
7.198727e-008,374.897
7.298727e-008,463.287
7.398727e-008,374.897
7.498727e-008,463.287
7.598727e-008,551.676
7.698727e-008,640.065
7.798727e-008,463.287
7.898727e-008,374.897
7.998727e-008,463.287
8.098727e-008,374.897
8.198727e-008,374.897
8.298727e-008,463.287
8.398727e-008,640.065
8.498727e-008,551.676
8.598727e-008,198.119
8.698727e-008,463.287
8.798727e-008,286.508
8.898727e-008,286.508
8.998727e-008,198.119
9.098727e-008,286.508
9.198727e-008,286.508
9.298727e-008,463.287
9.398727e-008,463.287
9.498727e-008,463.287
9.598727e-008,551.676
9.698727e-008,640.065
9.798727e-008,640.065
9.898727e-008,463.287
9.998727e-008,463.287
1.009873e-007,463.287
1.019873e-007,551.676
1.029873e-007,286.508
1.039873e-007,374.897
1.049873e-007,374.897
1.059873e-007,198.119
1.069873e-007,109.73
1.079873e-007,21.3407
1.089873e-007,21.3407
1.099873e-007,109.73
1.109873e-007,21.3407
1.119873e-007,21.3407
1.129873e-007,109.73
1.139873e-007,286.508
1.149873e-007,21.3407
1.159873e-007,21.3407
1.169873e-007,21.3407
1.179873e-007,21.3407
1.189873e-007,21.3407
1.199873e-007,21.3407
1.209873e-007,21.3407
1.219873e-007,-155.438
1.229873e-007,-243.827
1.239873e-007,-508.994
1.249873e-007,-332.216
1.259873e-007,-420.605
1.269873e-007,-597.384
1.279873e-007,-597.384
1.289873e-007,-332.216
1.299873e-007,-508.994
1.309873e-007,-597.384
1.319873e-007,-420.605
1.329873e-007,-332.216
1.339873e-007,-332.216
1.349873e-007,-243.827
1.359873e-007,-420.605
1.369873e-007,-243.827
1.379873e-007,-155.438
1.389873e-007,-508.994
1.399873e-007,-332.216
1.409873e-007,-67.0485
1.419873e-007,-420.605
1.429873e-007,-243.827
1.439873e-007,-155.438
1.449873e-007,-420.605
1.459873e-007,-243.827
1.469873e-007,-243.827
1.479873e-007,-508.994
1.489873e-007,-155.438
1.499873e-007,-67.0485
1.509873e-007,-243.827
1.519873e-007,-155.438
1.529873e-007,21.3407
1.539873e-007,-67.0485
1.549873e-007,-155.438
1.559873e-007,-67.0485
1.569873e-007,21.3407
1.579873e-007,-67.0485
1.589873e-007,-155.438
1.599873e-007,-243.827
1.609873e-007,-155.438
1.619873e-007,21.3407
1.629873e-007,-67.0485
1.639873e-007,-243.827
1.649873e-007,-67.0485
1.659873e-007,-243.827
1.669873e-007,-332.216
1.679873e-007,-243.827
1.689873e-007,-243.827
1.699873e-007,-243.827
1.709873e-007,-332.216
1.719873e-007,-332.216
1.729873e-007,-332.216
1.739873e-007,-332.216
1.749873e-007,-508.994
1.759873e-007,-420.605
1.769873e-007,-332.216
1.779873e-007,-508.994
1.789873e-007,-508.994
1.799873e-007,-420.605
1.809873e-007,-597.384
1.819873e-007,-597.384
1.829873e-007,-597.384
1.839873e-007,-862.551
1.849873e-007,-685.773
1.859873e-007,-862.551
1.869873e-007,-950.94
1.879873e-007,-862.551
1.889873e-007,-685.773
1.899873e-007,-862.551
1.909873e-007,-862.551
1.919873e-007,-774.162
1.929873e-007,-774.162
1.939873e-007,-685.773
1.949873e-007,-862.551
1.959873e-007,-774.162
1.969873e-007,-774.162
1.979873e-007,-597.384
1.989873e-007,-685.773
1.999873e-007,-774.162
2.009873e-007,-685.773
2.019873e-007,-774.162
2.029873e-007,-1039.33
2.039873e-007,-1039.33
2.049873e-007,-774.162
2.059873e-007,-950.94
2.069873e-007,-862.551
2.079873e-007,-774.162
2.089873e-007,-685.773
2.099873e-007,-685.773
2.109873e-007,-774.162
2.119873e-007,-774.162
2.129873e-007,-508.994
2.139873e-007,-597.384
2.149873e-007,-685.773
2.159873e-007,-685.773
2.169873e-007,-597.384
2.179873e-007,-508.994
2.189873e-007,-420.605
2.199873e-007,-597.384
2.209873e-007,-685.773
2.219873e-007,-508.994
2.229873e-007,-332.216
2.239873e-007,-332.216
2.249873e-007,-420.605
2.259873e-007,-597.384
2.269873e-007,-508.994
2.279873e-007,-420.605
2.289873e-007,-508.994
2.299873e-007,-508.994
2.309873e-007,-508.994
2.319873e-007,-597.384
2.329873e-007,-420.605
2.339873e-007,-332.216
2.349873e-007,-597.384
2.359873e-007,-597.384
2.369873e-007,-243.827
2.379873e-007,-508.994
2.389873e-007,-508.994
2.399873e-007,-508.994
2.409873e-007,-508.994
2.419873e-007,-685.773
2.429873e-007,-420.605
2.439873e-007,-597.384
2.449873e-007,-597.384
2.459873e-007,-508.994
2.469873e-007,-508.994
2.479873e-007,-685.773
2.489873e-007,-685.773
2.499873e-007,-685.773
2.509873e-007,-774.162
2.519873e-007,-597.384
2.529873e-007,-685.773
2.539873e-007,-862.551
2.549873e-007,-685.773
2.559873e-007,-685.773
2.569873e-007,-685.773
2.579873e-007,-685.773
2.589873e-007,-862.551
2.599873e-007,-862.551
2.609873e-007,-597.384
2.619873e-007,-862.551
2.629873e-007,-950.94
2.639873e-007,-685.773
2.649873e-007,-774.162
2.659873e-007,-950.94
2.669873e-007,-950.94
2.679873e-007,-950.94
2.689873e-007,-597.384
2.699873e-007,-774.162
2.709873e-007,-685.773
2.719873e-007,-685.773
2.729873e-007,-508.994
2.739873e-007,-685.773
2.749873e-007,-862.551
2.759873e-007,-597.384
2.769873e-007,-685.773
2.779873e-007,-774.162
2.789873e-007,-597.384
2.799873e-007,-685.773
2.809873e-007,-685.773
2.819873e-007,-332.216
2.829873e-007,-685.773
2.839873e-007,-685.773
2.849873e-007,-332.216
2.859873e-007,-597.384
2.869873e-007,-508.994
2.879873e-007,-332.216
2.889873e-007,-420.605
2.899873e-007,-420.605
2.909873e-007,-420.605
2.919873e-007,-420.605
2.929873e-007,-243.827
2.939873e-007,-243.827
2.949873e-007,-332.216
2.959873e-007,-332.216
2.969873e-007,-67.0485
2.979873e-007,-332.216
2.989873e-007,-332.216
2.999873e-007,-155.438
3.009873e-007,-243.827
3.019873e-007,-332.216
3.029873e-007,-155.438
3.039873e-007,-243.827
3.049873e-007,-67.0485
3.059873e-007,-155.438
3.069873e-007,-420.605
3.079873e-007,-155.438
3.089873e-007,-155.438
3.099873e-007,-420.605
3.109873e-007,-332.216
3.119873e-007,-243.827
3.129873e-007,-155.438
3.139873e-007,-420.605
3.149873e-007,-420.605
3.159873e-007,-508.994
3.169873e-007,-67.0485
3.179873e-007,-243.827
3.189873e-007,-332.216
3.199873e-007,-332.216
3.209873e-007,-67.0485
3.219873e-007,-420.605
3.229873e-007,-420.605
3.239873e-007,-243.827
3.249873e-007,-155.438
3.259873e-007,-67.0485
3.269873e-007,-155.438
3.279873e-007,-508.994
3.289873e-007,-243.827
3.299873e-007,-332.216
3.309873e-007,-332.216
3.319873e-007,-155.438
3.329873e-007,-155.438
3.339873e-007,-420.605
3.349873e-007,-420.605
3.359873e-007,-332.216
3.369873e-007,-155.438
3.379873e-007,-243.827
3.389873e-007,-243.827
3.399873e-007,-243.827
3.409873e-007,-243.827
3.419873e-007,-243.827
3.429873e-007,-243.827
3.439873e-007,-243.827
3.449873e-007,-67.0485
3.459873e-007,-243.827
3.469873e-007,-243.827
3.479873e-007,-67.0485
3.489873e-007,-67.0485
3.499873e-007,-67.0485
3.509873e-007,21.3407
3.519873e-007,-67.0485
3.529873e-007,109.73
3.539873e-007,21.3407
3.549873e-007,109.73
3.559873e-007,21.3407
3.569873e-007,198.119
3.579873e-007,109.73
3.589873e-007,198.119
3.599873e-007,198.119
3.609873e-007,198.119
3.619873e-007,109.73
3.629873e-007,109.73
3.639873e-007,198.119
3.649873e-007,374.897
3.659873e-007,286.508
3.669873e-007,198.119
3.679873e-007,286.508
3.689873e-007,551.676
3.699873e-007,286.508
3.709873e-007,198.119
3.719873e-007,374.897
3.729873e-007,463.287
3.739873e-007,374.897
3.749873e-007,286.508
3.759873e-007,374.897
3.769873e-007,286.508
3.779873e-007,286.508
3.789873e-007,374.897
3.799873e-007,198.119
3.809873e-007,463.287
3.819873e-007,286.508
3.829873e-007,198.119
3.839873e-007,374.897
3.849873e-007,374.897
3.859873e-007,286.508
3.869873e-007,374.897
3.879873e-007,286.508
3.889873e-007,198.119
3.899873e-007,198.119
3.909873e-007,374.897
3.919873e-007,286.508
3.929873e-007,286.508
3.939873e-007,286.508
3.949873e-007,198.119
3.959873e-007,286.508
3.969873e-007,286.508
3.979873e-007,286.508
3.989873e-007,374.897
3.999873e-007,198.119
4.009873e-007,286.508
4.019873e-007,198.119
4.029873e-007,198.119
4.039873e-007,198.119
4.049873e-007,374.897
4.059873e-007,286.508
4.069873e-007,109.73
4.079873e-007,286.508
4.089873e-007,463.287
4.099873e-007,198.119
4.109873e-007,286.508
4.119873e-007,109.73
4.129873e-007,374.897
4.139873e-007,463.287
4.149873e-007,463.287
4.159873e-007,286.508
4.169873e-007,463.287
4.179873e-007,551.676
4.189873e-007,463.287
4.199873e-007,463.287
4.209873e-007,551.676
4.219873e-007,463.287
4.229873e-007,551.676
4.239873e-007,463.287
4.249873e-007,551.676
4.259873e-007,640.065
4.269873e-007,463.287
4.279873e-007,640.065
4.289873e-007,728.454
4.299873e-007,463.287
4.309873e-007,463.287
4.319873e-007,463.287
4.329873e-007,728.454
4.339873e-007,816.843
4.349873e-007,640.065
4.359873e-007,640.065
4.369873e-007,905.233
4.379873e-007,905.233
4.389873e-007,640.065
4.399873e-007,640.065
4.409873e-007,728.454
4.419873e-007,816.843
4.429873e-007,551.676
4.439873e-007,551.676
4.449873e-007,816.843
4.459873e-007,551.676
4.469873e-007,551.676
4.479873e-007,640.065
4.489873e-007,640.065
4.499873e-007,640.065
4.509873e-007,640.065
4.519873e-007,551.676
4.529873e-007,640.065
4.539873e-007,640.065
4.549873e-007,551.676
4.559873e-007,463.287
4.569873e-007,551.676
4.579873e-007,640.065
4.589873e-007,551.676
4.599873e-007,640.065
4.609873e-007,728.454
4.619873e-007,551.676
4.629873e-007,463.287
4.639873e-007,463.287
4.649873e-007,551.676
4.659873e-007,374.897
4.669873e-007,286.508
4.679873e-007,551.676
4.689873e-007,374.897
4.699873e-007,463.287
4.709873e-007,286.508
4.719873e-007,463.287
4.729873e-007,463.287
4.739873e-007,551.676
4.749873e-007,198.119
4.759873e-007,286.508
4.769873e-007,551.676
4.779873e-007,374.897
4.789873e-007,286.508
4.799873e-007,551.676
4.809873e-007,551.676
4.819873e-007,374.897
4.829873e-007,374.897
4.839873e-007,374.897
4.849873e-007,374.897
4.859873e-007,463.287
4.869873e-007,463.287
4.879873e-007,374.897
4.889873e-007,728.454
4.899873e-007,551.676
4.909873e-007,374.897
4.919873e-007,463.287
4.929873e-007,463.287
4.939873e-007,374.897
4.949873e-007,551.676
4.959873e-007,463.287
4.969873e-007,551.676
4.979873e-007,551.676
4.989873e-007,640.065
4.999873e-007,551.676
5.009873e-007,640.065
5.019873e-007,463.287
5.029873e-007,640.065
5.039873e-007,463.287
5.049873e-007,640.065
5.059873e-007,551.676
5.069873e-007,640.065
5.079873e-007,463.287
5.089873e-007,551.676
5.099873e-007,463.287
5.109873e-007,551.676
5.119873e-007,374.897
5.129873e-007,463.287
5.139873e-007,463.287
5.149873e-007,374.897
5.159873e-007,551.676
5.169873e-007,374.897
5.179873e-007,286.508
5.189873e-007,463.287
5.199873e-007,374.897
5.209873e-007,374.897
5.219873e-007,374.897
5.229873e-007,286.508
5.239873e-007,286.508
5.249873e-007,374.897
5.259873e-007,286.508
5.269873e-007,286.508
5.279873e-007,198.119
5.289873e-007,198.119
5.299873e-007,198.119
5.309873e-007,198.119
5.319873e-007,109.73
5.329873e-007,286.508
5.339873e-007,109.73
5.349873e-007,109.73
5.359873e-007,109.73
5.369873e-007,286.508
5.379873e-007,198.119
5.389873e-007,21.3407
5.399873e-007,109.73
5.409873e-007,109.73
5.419873e-007,21.3407
5.429873e-007,109.73
5.439873e-007,109.73
5.449873e-007,198.119
5.459873e-007,109.73
5.469873e-007,-67.0485
5.479873e-007,109.73
5.489873e-007,198.119
5.499873e-007,21.3407
5.509873e-007,109.73
5.519873e-007,-67.0485
5.529873e-007,109.73
5.539873e-007,109.73
5.549873e-007,21.3407
5.559873e-007,109.73
5.569873e-007,286.508
5.579873e-007,109.73
5.589873e-007,21.3407
5.599873e-007,109.73
5.609873e-007,198.119
5.619873e-007,-67.0485
5.629873e-007,198.119
5.639873e-007,109.73
5.649873e-007,198.119
5.659873e-007,21.3407
5.669873e-007,198.119
5.679873e-007,-67.0485
5.689873e-007,-67.0485
5.699873e-007,109.73
5.709873e-007,-155.438
5.719873e-007,-67.0485
5.729873e-007,109.73
5.739873e-007,21.3407
5.749873e-007,109.73
5.759873e-007,21.3407
5.769873e-007,109.73
5.779873e-007,109.73
5.789873e-007,-155.438
5.799873e-007,-243.827
5.809873e-007,-67.0485
5.819873e-007,-67.0485
5.829873e-007,-155.438
5.839873e-007,-67.0485
5.849873e-007,-67.0485
5.859873e-007,-155.438
5.869873e-007,-243.827
5.879873e-007,-155.438
5.889873e-007,-67.0485
5.899873e-007,-67.0485
5.909873e-007,-243.827
5.919873e-007,-67.0485
5.929873e-007,-67.0485
5.939873e-007,-155.438
5.949873e-007,-243.827
5.959873e-007,-332.216
5.969873e-007,-155.438
5.979873e-007,-332.216
5.989873e-007,-155.438
5.999873e-007,-243.827
6.009873e-007,-332.216
6.019873e-007,-243.827
6.029873e-007,-243.827
6.039873e-007,-332.216
6.049873e-007,-243.827
6.059873e-007,-332.216
6.069873e-007,-420.605
6.079873e-007,-243.827
6.089873e-007,-332.216
6.099873e-007,-332.216
6.109873e-007,-243.827
6.119873e-007,-332.216
6.129873e-007,-332.216
6.139873e-007,-243.827
6.149873e-007,-243.827
6.159873e-007,-420.605
6.169873e-007,-332.216
6.179873e-007,-243.827
6.189873e-007,-332.216
6.199873e-007,-332.216
6.209873e-007,21.3407
6.219873e-007,-420.605
6.229873e-007,-332.216
6.239873e-007,-332.216
6.249873e-007,-420.605
6.259873e-007,-332.216
6.269873e-007,-243.827
6.279873e-007,-420.605
6.289873e-007,-332.216
6.299873e-007,-155.438
6.309873e-007,-508.994
6.319873e-007,-332.216
6.329873e-007,-67.0485
6.339873e-007,-508.994
6.349873e-007,-508.994
6.359873e-007,-332.216
6.369873e-007,-420.605
6.379873e-007,-508.994
6.389873e-007,-155.438
6.399873e-007,-508.994
6.409873e-007,-332.216
6.419873e-007,-420.605
6.429873e-007,-508.994
6.439873e-007,-420.605
6.449873e-007,-243.827
6.459873e-007,-508.994
6.469873e-007,-508.994
6.479873e-007,-332.216
6.489873e-007,-508.994
6.499873e-007,-420.605
6.509873e-007,-508.994
6.519873e-007,-597.384
6.529873e-007,-332.216
6.539873e-007,-332.216
6.549873e-007,-420.605
6.559873e-007,-508.994
6.569873e-007,-420.605
6.579873e-007,-597.384
6.589873e-007,-508.994
6.599873e-007,-420.605
6.609873e-007,-420.605
6.619873e-007,-420.605
6.629873e-007,-420.605
6.639873e-007,-597.384
6.649873e-007,-420.605
6.659873e-007,-508.994
6.669873e-007,-597.384
6.679873e-007,-508.994
6.689873e-007,-332.216
6.699873e-007,-597.384
6.709873e-007,-508.994
6.719873e-007,-508.994
6.729873e-007,-508.994
6.739873e-007,-685.773
6.749873e-007,-508.994
6.759873e-007,-597.384
6.769873e-007,-420.605
6.779873e-007,-508.994
6.789873e-007,-597.384
6.799873e-007,-508.994
6.809873e-007,-420.605
6.819873e-007,-597.384
6.829873e-007,-597.384
6.839873e-007,-420.605
6.849873e-007,-597.384
6.859873e-007,-597.384
6.869873e-007,-508.994
6.879873e-007,-597.384
6.889873e-007,-332.216
6.899873e-007,-508.994
6.909873e-007,-685.773
6.919873e-007,-508.994
6.929873e-007,-243.827
6.939873e-007,-508.994
6.949873e-007,-420.605
6.959873e-007,-420.605
6.969873e-007,-243.827
6.979873e-007,-420.605
6.989873e-007,-420.605
6.999873e-007,-508.994
7.009873e-007,-508.994
7.019873e-007,-332.216
7.029873e-007,-508.994
7.039873e-007,-420.605
7.049873e-007,-420.605
7.059873e-007,-420.605
7.069873e-007,-420.605
7.079873e-007,-243.827
7.089873e-007,-420.605
7.099873e-007,-420.605
7.109873e-007,-332.216
7.119873e-007,-597.384
7.129873e-007,-420.605
7.139873e-007,-332.216
7.149873e-007,-597.384
7.159873e-007,-508.994
7.169873e-007,-332.216
7.179873e-007,-508.994
7.189873e-007,-332.216
7.199873e-007,-332.216
7.209873e-007,-420.605
7.219873e-007,-332.216
7.229873e-007,-332.216
7.239873e-007,-420.605
7.249873e-007,-332.216
7.259873e-007,-420.605
7.269873e-007,-508.994
7.279873e-007,-508.994
7.289873e-007,-332.216
7.299873e-007,-508.994
7.309873e-007,-420.605
7.319873e-007,-243.827
