LECROYWR6050,12680,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,22-Mar-2022 11:31:36,0                 
Time,Ampl
-1.969204e-007,109.73
-1.959204e-007,21.3407
-1.949204e-007,-67.0485
-1.939204e-007,198.119
-1.929204e-007,21.3407
-1.919204e-007,-67.0485
-1.909204e-007,-67.0485
-1.899204e-007,109.73
-1.889204e-007,109.73
-1.879204e-007,21.3407
-1.869204e-007,21.3407
-1.859204e-007,-67.0485
-1.849204e-007,21.3407
-1.839204e-007,109.73
-1.829204e-007,-67.0485
-1.819204e-007,21.3407
-1.809204e-007,21.3407
-1.799204e-007,-155.438
-1.789204e-007,21.3407
-1.779204e-007,109.73
-1.769204e-007,-67.0485
-1.759204e-007,21.3407
-1.749204e-007,-67.0485
-1.739204e-007,21.3407
-1.729204e-007,-67.0485
-1.719204e-007,109.73
-1.709204e-007,-67.0485
-1.699204e-007,-67.0485
-1.689204e-007,21.3407
-1.679204e-007,21.3407
-1.669204e-007,21.3407
-1.659204e-007,21.3407
-1.649204e-007,-67.0485
-1.639204e-007,-67.0485
-1.629204e-007,21.3407
-1.619204e-007,-67.0485
-1.609204e-007,109.73
-1.599204e-007,109.73
-1.589204e-007,-67.0485
-1.579204e-007,109.73
-1.569204e-007,109.73
-1.559204e-007,21.3407
-1.549204e-007,21.3407
-1.539204e-007,198.119
-1.529204e-007,-243.827
-1.519204e-007,-67.0485
-1.509204e-007,109.73
-1.499204e-007,109.73
-1.489204e-007,-67.0485
-1.479204e-007,109.73
-1.469204e-007,-67.0485
-1.459204e-007,21.3407
-1.449204e-007,21.3407
-1.439204e-007,-67.0485
-1.429204e-007,21.3407
-1.419204e-007,21.3407
-1.409204e-007,21.3407
-1.399204e-007,109.73
-1.389204e-007,21.3407
-1.379204e-007,-67.0485
-1.369204e-007,21.3407
-1.359204e-007,-67.0485
-1.349204e-007,21.3407
-1.339204e-007,21.3407
-1.329204e-007,109.73
-1.319204e-007,21.3407
-1.309204e-007,-67.0485
-1.299204e-007,198.119
-1.289204e-007,-67.0485
-1.279204e-007,109.73
-1.269204e-007,21.3407
-1.259204e-007,21.3407
-1.249204e-007,198.119
-1.239204e-007,21.3407
-1.229204e-007,-155.438
-1.219204e-007,109.73
-1.209204e-007,21.3407
-1.199204e-007,21.3407
-1.189204e-007,109.73
-1.179204e-007,109.73
-1.169204e-007,21.3407
-1.159204e-007,-67.0485
-1.149204e-007,21.3407
-1.139204e-007,21.3407
-1.129204e-007,-67.0485
-1.119204e-007,109.73
-1.109204e-007,21.3407
-1.099204e-007,198.119
-1.089204e-007,21.3407
-1.079204e-007,21.3407
-1.069204e-007,109.73
-1.059204e-007,-67.0485
-1.049204e-007,21.3407
-1.039204e-007,-67.0485
-1.029204e-007,21.3407
-1.019204e-007,109.73
-1.009204e-007,21.3407
-9.992039e-008,109.73
-9.892039e-008,21.3407
-9.792039e-008,109.73
-9.692039e-008,21.3407
-9.592039e-008,109.73
-9.492039e-008,109.73
-9.392039e-008,374.897
-9.292039e-008,198.119
-9.192039e-008,109.73
-9.092039e-008,198.119
-8.992039e-008,286.508
-8.892039e-008,286.508
-8.792039e-008,463.287
-8.692039e-008,463.287
-8.592039e-008,374.897
-8.492039e-008,551.676
-8.392039e-008,198.119
-8.292039e-008,286.508
-8.192039e-008,374.897
-8.092039e-008,286.508
-7.992039e-008,286.508
-7.892039e-008,463.287
-7.792039e-008,463.287
-7.692039e-008,286.508
-7.592039e-008,551.676
-7.492039e-008,551.676
-7.392039e-008,551.676
-7.292039e-008,728.454
-7.192039e-008,728.454
-7.092039e-008,640.065
-6.992039e-008,905.233
-6.892039e-008,993.622
-6.792039e-008,905.233
-6.692039e-008,993.622
-6.592039e-008,905.233
-6.492039e-008,905.233
-6.392039e-008,1082.01
-6.292039e-008,905.233
-6.192039e-008,905.233
-6.092039e-008,1082.01
-5.992039e-008,1082.01
-5.892039e-008,1258.79
-5.792039e-008,1347.18
-5.692039e-008,1347.18
-5.592039e-008,1435.57
-5.492039e-008,1612.35
-5.392039e-008,1612.35
-5.292039e-008,1700.74
-5.192039e-008,1789.12
-5.092039e-008,1789.12
-4.992039e-008,1789.12
-4.892039e-008,1612.35
-4.792039e-008,1700.74
-4.692039e-008,1700.74
-4.592039e-008,1877.51
-4.492039e-008,1700.74
-4.392039e-008,1877.51
-4.292039e-008,1877.51
-4.192039e-008,1965.9
-4.092039e-008,1877.51
-3.992039e-008,2142.68
-3.892039e-008,1965.9
-3.792039e-008,1700.74
-3.692039e-008,1612.35
-3.592039e-008,1523.96
-3.492039e-008,1347.18
-3.392039e-008,1347.18
-3.292039e-008,1258.79
-3.192039e-008,1435.57
-3.092039e-008,1347.18
-2.992039e-008,1082.01
-2.892039e-008,1082.01
-2.792039e-008,993.622
-2.692039e-008,816.843
-2.592039e-008,905.233
-2.492039e-008,905.233
-2.392039e-008,816.843
-2.292039e-008,993.622
-2.192039e-008,905.233
-2.092039e-008,640.065
-1.992039e-008,816.843
-1.892039e-008,905.233
-1.792039e-008,551.676
-1.692039e-008,463.287
-1.592039e-008,551.676
-1.492039e-008,198.119
-1.392039e-008,286.508
-1.292039e-008,463.287
-1.192039e-008,816.843
-1.092039e-008,286.508
