LECROYWR6050,12680,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,22-Mar-2022 11:31:34,0                 
Time,Ampl
-1.966306e-007,0.34097
-1.956306e-007,0.34097
-1.946306e-007,0.34097
-1.936306e-007,0.34097
-1.926306e-007,-0.542922
-1.916306e-007,0.34097
-1.906306e-007,1.22486
-1.896306e-007,-0.542922
-1.886306e-007,-2.31071
-1.876306e-007,0.34097
-1.866306e-007,-1.42681
-1.856306e-007,-1.42681
-1.846306e-007,-1.42681
-1.836306e-007,0.34097
-1.826306e-007,-0.542922
-1.816306e-007,-0.542922
-1.806306e-007,-0.542922
-1.796306e-007,0.34097
-1.786306e-007,2.10875
-1.776306e-007,0.34097
-1.766306e-007,0.34097
-1.756306e-007,0.34097
-1.746306e-007,1.22486
-1.736306e-007,-1.42681
-1.726306e-007,-1.42681
-1.716306e-007,0.34097
-1.706306e-007,-0.542922
-1.696306e-007,0.34097
-1.686306e-007,-1.42681
-1.676306e-007,1.22486
-1.666306e-007,2.10875
-1.656306e-007,-0.542922
-1.646306e-007,-1.42681
-1.636306e-007,1.22486
-1.626306e-007,0.34097
-1.616306e-007,-0.542922
-1.606306e-007,0.34097
-1.596306e-007,-0.542922
-1.586306e-007,0.34097
-1.576306e-007,0.34097
-1.566306e-007,-0.542922
-1.556306e-007,-0.542922
-1.546306e-007,1.22486
-1.536306e-007,-1.42681
-1.526306e-007,-2.31071
-1.516306e-007,1.22486
-1.506306e-007,-0.542922
-1.496306e-007,-0.542922
-1.486306e-007,-0.542922
-1.476306e-007,-0.542922
-1.466306e-007,-0.542922
-1.456306e-007,0.34097
-1.446306e-007,-1.42681
-1.436306e-007,0.34097
-1.426306e-007,1.22486
-1.416306e-007,1.22486
-1.406306e-007,-0.542922
-1.396306e-007,0.34097
-1.386306e-007,0.34097
-1.376306e-007,0.34097
-1.366306e-007,1.22486
-1.356306e-007,0.34097
-1.346306e-007,1.22486
-1.336306e-007,0.34097
-1.326306e-007,-0.542922
-1.316306e-007,0.34097
-1.306306e-007,1.22486
-1.296306e-007,0.34097
-1.286306e-007,-1.42681
-1.276306e-007,0.34097
-1.266306e-007,2.10875
-1.256306e-007,1.22486
-1.246306e-007,-0.542922
-1.236306e-007,-1.42681
-1.226306e-007,-0.542922
-1.216306e-007,0.34097
-1.206306e-007,-0.542922
-1.196306e-007,0.34097
-1.186306e-007,0.34097
-1.176306e-007,-0.542922
-1.166306e-007,-0.542922
-1.156306e-007,1.22486
-1.146306e-007,0.34097
-1.136306e-007,0.34097
-1.126306e-007,0.34097
-1.116306e-007,-0.542922
-1.106306e-007,2.10875
-1.096306e-007,0.34097
-1.086306e-007,0.34097
-1.076306e-007,-1.42681
-1.066306e-007,0.34097
-1.056306e-007,-0.542922
-1.046306e-007,-0.542922
-1.036306e-007,2.99265
-1.026306e-007,1.22486
-1.016306e-007,0.34097
-1.006306e-007,0.34097
-9.963064e-008,-0.542922
-9.863064e-008,1.22486
-9.763064e-008,0.34097
-9.663064e-008,-1.42681
-9.563064e-008,-2.31071
-9.463064e-008,1.22486
-9.363064e-008,-1.42681
-9.263064e-008,-0.542922
-9.163064e-008,1.22486
-9.063064e-008,-0.542922
-8.963064e-008,1.22486
-8.863064e-008,1.22486
-8.763064e-008,2.10875
-8.663064e-008,1.22486
-8.563064e-008,-0.542922
-8.463064e-008,-1.42681
-8.363064e-008,-1.42681
-8.263064e-008,1.22486
-8.163064e-008,-0.542922
-8.063064e-008,-0.542922
-7.963064e-008,0.34097
-7.863064e-008,3.87654
-7.763064e-008,2.99265
-7.663064e-008,3.87654
-7.563064e-008,2.10875
-7.463064e-008,2.99265
-7.363064e-008,1.22486
-7.263064e-008,-0.542922
-7.163064e-008,0.34097
-7.063064e-008,1.22486
-6.963064e-008,-0.542922
-6.863064e-008,-0.542922
-6.763064e-008,1.22486
-6.663064e-008,1.22486
-6.563064e-008,1.22486
-6.463064e-008,1.22486
-6.363064e-008,1.22486
-6.263064e-008,3.87654
-6.163064e-008,3.87654
-6.063064e-008,1.22486
-5.963064e-008,0.34097
-5.863064e-008,-0.542922
-5.763064e-008,0.34097
-5.663064e-008,0.34097
-5.563064e-008,1.22486
-5.463064e-008,0.34097
-5.363064e-008,0.34097
-5.263064e-008,0.34097
-5.163064e-008,-1.42681
-5.063064e-008,1.22486
-4.963064e-008,0.34097
-4.863064e-008,-1.42681
-4.763064e-008,-1.42681
-4.663064e-008,-1.42681
-4.563064e-008,-4.07849
-4.463064e-008,-5.84627
-4.363064e-008,-6.73017
-4.263064e-008,-4.07849
-4.163064e-008,-4.96238
-4.063064e-008,-4.96238
-3.963064e-008,-3.1946
-3.863064e-008,-4.07849
