LECROYWR6050,12680,Waveform
Segments,1,SegmentSize,2002
Segment,TrigTime,TimeSinceSegment1
#1,05-Apr-2022 13:03:10,0                 
Time,Ampl
-1.966563e-007,0.0322161
-1.956563e-007,0.0322161
-1.946563e-007,0.208994
-1.936563e-007,0.0322161
-1.926563e-007,0.0322161
-1.916563e-007,0.0322161
-1.906563e-007,0.0322161
-1.896563e-007,0.0322161
-1.886563e-007,0.0322161
-1.876563e-007,0.120605
-1.866563e-007,0.0322161
-1.856563e-007,-0.144562
-1.846563e-007,0.0322161
-1.836563e-007,0.120605
-1.826563e-007,0.0322161
-1.816563e-007,0.120605
-1.806563e-007,0.0322161
-1.796563e-007,0.0322161
-1.786563e-007,0.0322161
-1.776563e-007,0.0322161
-1.766563e-007,-0.0561731
-1.756563e-007,0.0322161
-1.746563e-007,0.120605
-1.736563e-007,0.120605
-1.726563e-007,-0.0561731
-1.716563e-007,0.0322161
-1.706563e-007,0.0322161
-1.696563e-007,0.0322161
-1.686563e-007,0.0322161
-1.676563e-007,-0.0561731
-1.666563e-007,0.0322161
-1.656563e-007,0.0322161
-1.646563e-007,0.0322161
-1.636563e-007,0.0322161
-1.626563e-007,0.0322161
-1.616563e-007,-0.0561731
-1.606563e-007,-0.144562
-1.596563e-007,0.0322161
-1.586563e-007,-0.0561731
-1.576563e-007,0.120605
-1.566563e-007,0.0322161
-1.556563e-007,-0.0561731
-1.546563e-007,0.120605
-1.536563e-007,0.0322161
-1.526563e-007,-0.0561731
-1.516563e-007,0.120605
-1.506563e-007,0.120605
-1.496563e-007,0.0322161
-1.486563e-007,0.120605
-1.476563e-007,0.0322161
-1.466563e-007,0.0322161
-1.456563e-007,0.120605
-1.446563e-007,0.120605
-1.436563e-007,-0.0561731
-1.426563e-007,0.0322161
-1.416563e-007,0.120605
-1.406563e-007,0.0322161
-1.396563e-007,0.0322161
-1.386563e-007,0.0322161
-1.376563e-007,0.0322161
-1.366563e-007,-0.0561731
-1.356563e-007,0.0322161
-1.346563e-007,-0.0561731
-1.336563e-007,0.0322161
-1.326563e-007,0.0322161
-1.316563e-007,-0.0561731
-1.306563e-007,0.120605
-1.296563e-007,-0.0561731
-1.286563e-007,0.0322161
-1.276563e-007,0.0322161
-1.266563e-007,0.0322161
-1.256563e-007,0.0322161
-1.246563e-007,0.0322161
-1.236563e-007,0.0322161
-1.226563e-007,0.120605
-1.216563e-007,0.0322161
-1.206563e-007,0.120605
-1.196563e-007,-0.0561731
-1.186563e-007,0.120605
-1.176563e-007,0.0322161
-1.166563e-007,-0.144562
-1.156563e-007,0.0322161
-1.146563e-007,0.0322161
-1.136563e-007,-0.0561731
-1.126563e-007,0.120605
-1.116563e-007,0.0322161
-1.106563e-007,-0.144562
-1.096563e-007,0.0322161
-1.086563e-007,0.0322161
-1.076563e-007,0.120605
-1.066563e-007,0.120605
-1.056563e-007,0.0322161
-1.046563e-007,-0.0561731
-1.036563e-007,0.120605
-1.026563e-007,-0.0561731
-1.016563e-007,-0.144562
-1.006563e-007,0.0322161
-9.965631e-008,0.0322161
-9.865631e-008,-0.0561731
-9.765631e-008,0.0322161
-9.665631e-008,0.0322161
-9.565631e-008,-0.144562
-9.465631e-008,0.0322161
-9.365631e-008,-0.0561731
-9.265631e-008,0.0322161
-9.165631e-008,0.0322161
-9.065631e-008,0.120605
-8.965631e-008,0.0322161
-8.865631e-008,0.0322161
-8.765631e-008,0.0322161
-8.665631e-008,0.0322161
-8.565631e-008,0.0322161
-8.465631e-008,0.0322161
-8.365631e-008,0.120605
-8.265631e-008,0.120605
-8.165631e-008,0.0322161
-8.065631e-008,-0.144562
-7.965631e-008,0.120605
-7.865631e-008,0.0322161
-7.765631e-008,0.0322161
-7.665631e-008,0.0322161
-7.565631e-008,0.120605
-7.465631e-008,0.0322161
-7.365631e-008,-0.0561731
-7.265631e-008,0.0322161
-7.165631e-008,-0.0561731
-7.065631e-008,0.0322161
-6.965631e-008,0.0322161
-6.865631e-008,0.0322161
-6.765631e-008,-0.0561731
-6.665631e-008,-0.0561731
-6.565631e-008,0.0322161
-6.465631e-008,0.0322161
-6.365631e-008,-0.0561731
-6.265631e-008,-0.0561731
-6.165631e-008,0.0322161
-6.065631e-008,0.0322161
-5.965631e-008,-0.0561731
-5.865631e-008,0.120605
-5.765631e-008,0.0322161
-5.665631e-008,0.0322161
-5.565631e-008,0.208994
-5.465631e-008,0.0322161
-5.365631e-008,0.0322161
-5.265631e-008,0.0322161
-5.165631e-008,0.0322161
-5.065631e-008,-0.144562
-4.965631e-008,0.0322161
-4.865631e-008,0.0322161
-4.765631e-008,-0.0561731
-4.665631e-008,0.0322161
-4.565631e-008,0.0322161
-4.465631e-008,-0.0561731
-4.365631e-008,0.120605
-4.265631e-008,0.0322161
-4.165631e-008,-0.0561731
-4.065631e-008,0.0322161
-3.965631e-008,0.120605
-3.865631e-008,-0.0561731
-3.765631e-008,0.0322161
-3.665631e-008,0.0322161
-3.565631e-008,-0.144562
-3.465631e-008,0.120605
-3.365631e-008,-0.0561731
-3.265631e-008,-0.0561731
-3.165631e-008,-0.0561731
-3.065631e-008,0.0322161
-2.965631e-008,-0.144562
-2.865631e-008,-0.0561731
-2.765631e-008,0.0322161
-2.665631e-008,-0.0561731
-2.565631e-008,-0.144562
-2.465631e-008,-0.144562
-2.365631e-008,-0.144562
-2.265631e-008,-0.0561731
-2.165631e-008,-0.144562
-2.065631e-008,-0.144562
-1.965631e-008,-0.144562
-1.865631e-008,-0.0561731
-1.765631e-008,-0.321341
-1.665631e-008,-0.321341
-1.565631e-008,-0.144562
